PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_10.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_11.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_12.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_13.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_14.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_15.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_16.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_17.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_18.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_19.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_20.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_21.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_22.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_23.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_24.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_25.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_26.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_27.raw.PG.Quantity	[19] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_37.raw.PG.Quantity	[20] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_38.raw.PG.Quantity	[21] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_39.raw.PG.Quantity	[22] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_40.raw.PG.Quantity	[23] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_41.raw.PG.Quantity	[24] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_42.raw.PG.Quantity	[25] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_43.raw.PG.Quantity	[26] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_44.raw.PG.Quantity	[27] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_45.raw.PG.Quantity	[28] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_49.raw.PG.Quantity	[29] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_50.raw.PG.Quantity	[30] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_51.raw.PG.Quantity	[31] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_52.raw.PG.Quantity	[32] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_53.raw.PG.Quantity
A0A0B5EYP8	RNA polymerase-binding protein RbpA	767926.25	635731.75	724361.1875	411075.09375	437755.59375	680050.625	923967.0625	1031791.8125	1348598.625	629191.8125	698659.25	654034.875	331783.3125	410567.59375	441166.53125	1074270.625	833284.1875	1011802.75	818590.0625	677458	368330	688465.9375	680430.625	497082.0625	452718.9375	621903.5	817086.625	489759.90625	647860.125	621599.3125	561185.3125	684649.4375
A0A0B5EYQ1	tRNA/rRNA methyltransferase	172999.796875	266772.0625	109554.3203125	134068.78125	126304.1328125	89726.625	96179.6640625	94453.1640625	80990.0078125	167811.09375	171906.578125	192459.625	67384.828125	137296.125	94501.0546875	161.2458953857422	47884.6484375	102001.4921875	315305.59375	1055707.625	275386.125	210933.234375	311841.25	14124.07421875	141775.203125	82102.1484375	116148.28125	156758.265625	118254.6953125	47459.9921875	130559.53125	131701.859375
A0A0B5EYQ9	Precorrin-3B C17-methyltransferase	271737.65625	153040.515625	310423.15625	251467	219552.453125	170335.875	172967.09375	186294.796875	180314.921875	132212.890625	145189.359375	130979.0625	135430.171875	167360.296875	146920.65625	136269.84375	224429.984375	139188.171875	14660.826171875	21533.212890625	107407.515625	222333	169090.03125	183608.46875	183982.578125	176597.6875	69058.9609375	70383.5078125	60140.48046875	48058.1875	52546.98828125	75029.6640625
A0A0B5EYR7	Putative secreted solute binding protein	93701.7578125	112707.8359375	66749.765625	176348.796875	164494.21875	183470.421875	110801.6640625	112942.2578125	88552.5	51487.140625	52230.12890625	53385.44140625	143128.71875	98956.3828125	117509.3046875	59599.7578125	123481.4921875	54299.94140625	293273.4375	569917.6875	408567.5625	253252.390625	269591.28125	560223.6875	571582.4375	523596.71875	244939.734375	225195.53125	197335.484375	516978.84375	515541.5	330358.4375
A0A0B5EYT2	Two-component system response regulator	441004.34375	304279.5	281760.375	81123.84375	75527.5625	86860.796875	128159.9609375	109588.2265625	160849.078125	412167.09375	364630.8125	390512.59375	95541.421875	91937.6796875	84730.875	306024.46875	172684.109375	262466.15625	279706.46875	383821.65625	79461.9609375	94222.5703125	441302.21875	108147.75	109090.09375	127677.84375	200901.421875	92540.96875	105787.8671875	146856.53125	128704.8515625	92887.5625
A0A0B5EYU4	Lsr2-like protein	1745211.625	516797	2131544.5	1256328.625	1365823.875	1101834.375	3323555	4627178.5	4515341	918147.875	1179502.625	1050427.125	442429.5	449255.1875	950311.5	6044724.5	5574481	5506751	705030.75	1217.143310546875	Filtered	424146.8125	968558.375	258726.8125	774609	644151.375	1726336	292757.03125	443092.6875	665715.125	681253.375	998571
A0A0B5EYV7	Lipoprotein oligopeptide binding protein	559625.8125	364571.40625	404558.28125	822567.75	699491.6875	576293	177939.96875	228558.78125	282431.34375	563495.9375	308798.625	757178.5	592109.75	624425.9375	755498.3125	101809.1640625	162196.953125	37986.4453125	1311933.75	1744579.5	1849379.625	445746.71875	209540.34375	10876.1513671875	16707.720703125	15063.2353515625	372240.3125	406993.53125	247422.25	6642.24072265625	24080.7578125	18669.37109375
A0A0B5EYW2	DUF3263 domain-containing protein	193019.921875	72945.5625	126970.1328125	127026.5234375	100965.96875	131634.015625	49105.6640625	66585.71875	10555.7919921875	96580.2421875	73635.359375	55514.953125	185734.6875	135015.6875	159634.53125	Filtered	89063.0546875	1.3675435781478882	134578.046875	253443.609375	267854.09375	116457.453125	75441.625	158861.9375	76710.8984375	59335.5390625	52974.375	46308.1328125	41357.5	66847.8046875	151130.96875	93772.65625
A0A0B5EYW4	Undecaprenyl-diphosphatase	41260.60546875	42114.52734375	57922.43359375	5961.65283203125	Filtered	Filtered	Filtered	1437.9525146484375	6177.17431640625	7069.83349609375	Filtered	3814.7900390625	17116.291015625	7909.8818359375	4472.51611328125	Filtered	Filtered	Filtered	85837.6796875	291375.75	377697.78125	Filtered	Filtered	Filtered	8474.416015625	Filtered	4794.61865234375	14461.9970703125	10910.912109375	9225.8125	6885.9873046875	Filtered
A0A0B5EYW9	Cold shock protein	612533.625	611762.0625	616823.5625	4507219.5	5487512	9313177	5273902	6331349.5	7420589.5	382478.09375	454884.625	485665.46875	7427777.5	7068689	5086876	24546824	14427103	15883517	4644194.5	7753661.5	11622904	4069424	2543546	3263520.5	3516987.25	4916694	8039564	6033713.5	8296519.5	3385019	4398418	5285843
A0A0B5EYX3	Dihydropteroate synthase	177573.5	198963.796875	32463.291015625	184124.921875	152259.671875	32401.904296875	30463.142578125	23035.98046875	25865.55859375	153691.984375	162742.515625	36186.4453125	24679.33203125	5041.326171875	179276.1875	Filtered	6192.39453125	3532.75439453125	54859.01171875	33947.15625	13512.51171875	115745.9921875	227842.84375	16977.9140625	13316.5439453125	3280.330810546875	28070.32421875	64459.4140625	71856.015625	22615.021484375	24270.14453125	3131.3154296875
A0A0B5EYY0	Putative secreted alkaline phosphatase	2998936	6583424.5	5839296	353855.21875	229411.5625	140716.546875	606411.25	790569.125	1195950.25	2065632.875	1612481.375	1278625	382370.4375	395912.625	485892.1875	2221254	1818503.375	2108499.75	9533560	51319176	63815656	632719.9375	187555.21875	262446.9375	216302.359375	504678.90625	1208642.25	1360943.625	1418510	1069393.75	784003.25	1186853.125
A0A0B5EYY2	Zinc D-Ala-D-Ala carboxypeptidase	1048417.6875	305938.34375	246994.765625	442051.53125	598613.5	421477.34375	1496158.875	1654380.375	1030977.1875	117362.7265625	171981.921875	282581.90625	717070.3125	528728.6875	765409.875	581551.6875	696753.5625	494043.46875	Filtered	477654.4375	104786.15625	405655.9375	470301.59375	548662.5625	536620.4375	528047.875	106984.078125	1213590.75	1540443.25	753394.1875	1317166.25	631769.75
A0A0B5EYY6	DNA helicase	285032.1875	287516.09375	256008.90625	135580.484375	111467.8125	72824.0546875	167225.28125	125282.4453125	338583.46875	368401.21875	363111.4375	316914.75	135623.09375	94630.0390625	159431.71875	392814.09375	119280.21875	77253.890625	278761.28125	103845.75	280949.71875	205453.703125	390939.40625	313726.71875	308190.78125	219108	103547.6015625	96943.25	133370.65625	337215.75	135008.09375	149767.28125
A0A0B5EYY7	Hypoxanthine phosphoribosyltransferase	1228936.375	3921033.25	3236096.5	524499.6875	298192.28125	267369.21875	885008.625	1328980.75	1291815.875	2041251.125	1819207.5	1210836.5	420240.625	181329.90625	413754.78125	1198243.25	1784101.625	1166542.875	2093772.375	4253848.5	3819831.25	602015.3125	897568.125	1278257	1175377.5	970215.3125	1073045	477864.15625	410810.9375	1335749.125	1370705.5	1036361.625
A0A0B5EYZ8	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	91530.3359375	Filtered	45858.9375	NaN	14189.3330078125	Filtered	16449.9375	Filtered	Filtered	99967.125	82561.609375	99323.125	47964.24609375	46636.13671875	31488.349609375	Filtered	Filtered	Filtered	91530.96875	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	34351.6953125	Filtered	Filtered	Filtered	Filtered	1.4633010625839233
A0A0B5EZ13	Molecular chaperone Hsp90	65664.25	19685.623046875	77531.2578125	151929.125	118235.40625	126607.453125	40849.703125	43231.14453125	50706.10546875	111539.4921875	71597.7421875	107984.8984375	121751.796875	108684.46875	129956.0859375	19965.845703125	55388.140625	61130.42578125	Filtered	Filtered	Filtered	135996.46875	100605.4609375	49958.8125	67797.4140625	42996.87109375	101238.25	116520.3125	125350.03125	66290.2421875	58176.234375	41118.6953125
A0A0B5EZ18	VWFA domain-containing protein	212228.84375	194336.78125	218207.28125	586686.3125	401521.53125	495876.09375	312887.6875	300624.96875	353449.6875	176905.234375	164270.765625	180436.609375	454774.8125	710553.1875	464272.09375	289632.3125	331258.65625	152016.25	265265.59375	365188.65625	313938.84375	399519.09375	268103.03125	348486.90625	311868.375	364918.25	242367.8125	392062.34375	393766.90625	349882.1875	343463.71875	328239.46875
A0A0B5EZ25	Oxidoreductase	13786.7568359375	8441.44921875	Filtered	99698.65625	91310.1328125	40833.87890625	48451.70703125	37971.19921875	254783.3125	22476.5390625	22771.84765625	7871.57470703125	144682.28125	153423	123334.4609375	5.7125725746154785	Filtered	1.059479832649231	Filtered	Filtered	Filtered	48076.0078125	8537.75390625	Filtered	Filtered	33397.30859375	53495.6171875	Filtered	Filtered	Filtered	17906.900390625	Filtered
A0A0B5EZ28;A0A0B5F1B7	Uma2 domain-containing protein	170318.515625	255602.34375	182830.453125	493180.5625	386344.09375	262088.640625	702595.5	622172.6875	867472.4375	268018.03125	347338.75	167773.234375	331779.53125	265511.34375	313832.0625	4559.65576171875	587513.3125	460444.78125	221.89312744140625	24860.296875	25200.087890625	200786.609375	171828.03125	398978.34375	407505.21875	346906.1875	268311.75	254074.21875	187900.546875	422645.84375	379133.3125	316455.59375
A0A0B5EZ57	SseB domain-containing protein	8787.537109375	NaN	1.9488728046417236	140255.140625	143577.703125	121871.9140625	254561.90625	195782.171875	260202.9375	14134.05078125	32651.935546875	17535.599609375	64515.45703125	72749.7890625	121438.65625	59404.296875	108500.671875	98833.4453125	Filtered	Filtered	Filtered	70039.6015625	29313.37109375	78270.5390625	48659.8125	82769.8046875	92146.2578125	82125.546875	43467.9375	85118.59375	106563.3671875	113685.0859375
A0A0B5EZ60	Citrate synthase (unknown stereospecificity)	412530.53125	670779.5625	676347.6875	577013.625	465751.375	450611.375	572043.3125	537770.625	503334.9375	498660.59375	535522.5625	240650.65625	432274.78125	380806.875	425619.0625	482141.3125	538411.75	612249.375	641158.0625	861185.375	772626.8125	414387.84375	485895.5625	586225.1875	596832.6875	625457.0625	538425.5625	355523.34375	339923.53125	454536.1875	438625.3125	346393.6875
A0A0B5EZ66	PAS domain-containing protein	39471.6796875	Filtered	57093.328125	NaN	NaN	10533.0693359375	15283.501953125	7158.93505859375	3169.427490234375	38503.41796875	44410.421875	34665.1484375	13711.111328125	1.308054804801941	3253.91259765625	52336.828125	29.78859519958496	60298.4765625	55969.1875	Filtered	222270.109375	16472.65234375	Filtered	45777.32421875	51800.91796875	16003.3017578125	19853.662109375	17466.484375	19829.892578125	15937.453125	46815.17578125	29152.193359375
A0A0B5EZ86	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	702106.6875	104715.5703125	93337.09375	NaN	Filtered	93170.875	551066.75	369214.125	384794.875	696400.75	525791.1875	412141.53125	2360.37939453125	1577.2164306640625	NaN	139953.203125	181527.796875	147494.296875	7528.57958984375	177196.453125	100247.9765625	66135.9296875	3378.80859375	178767.1875	182685.375	185739.0625	31172.896484375	40270.00390625	32148.923828125	182964.390625	182566.578125	2610.0732421875
A0A0B5EZ89	DNA topoisomerase 1	254833.3125	282567.65625	306349.21875	322150.03125	264220.53125	296977.1875	303290	293625.875	311535.59375	362446.9375	377783.40625	332496.8125	282817.4375	301372.125	306661.65625	398155.34375	398509.28125	292874.46875	225901.515625	957835.25	261829.6875	230695.109375	359517.9375	337587.5625	331098.4375	335006.0625	289585.75	261744.046875	222876.109375	450965.6875	430590.5	364958.5625
A0A0B5EZ93	Anti-sigma factor antagonist	434161.71875	269170.0625	115345.3671875	Filtered	Filtered	Filtered	Filtered	40644.8671875	Filtered	68677.921875	22752.9375	35275.859375	34763.6953125	122743.6875	Filtered	774528.5625	Filtered	24507.7265625	2.579991340637207	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A0B5EZA2	TetR family transcriptional regulator	951403.6875	1250124.375	1355533	443116.59375	372896.375	398575.75	1847370.5	2031922.375	1929340	850251.8125	786957.1875	529275.625	343366.8125	425471.34375	259070	1551180.5	1224463.5	758316.5625	1237073.75	2494822	1559142.375	387206.78125	464747	456163.34375	603943.5	585782.75	558833.375	301863.5625	242255	971294.9375	749067.5625	804240.9375
A0A0B5EZA8	DUF2252 domain-containing protein	208824.265625	442426.8125	520996.78125	219317.8125	Filtered	481771.875	374710.46875	657548.8125	887467.6875	266906.15625	676288	204684.125	169521.171875	169186.421875	197504.421875	Filtered	2563107.5	Filtered	218866.84375	Filtered	Filtered	805082.625	Filtered	1151226.875	965385.625	1495794.75	566176.875	339250.65625	602031.3125	411299.625	365214.1875	256105.859375
A0A0B5EZB2	Transcriptional regulator	1243720.125	1731372.375	1359556.375	4497686.5	4236494	3136435.25	4171036.75	3876364.75	4673504	976300.25	1138093.125	1488982.625	3235671	3392639.75	3617497.5	5795227.5	6513790	4887878.5	1960048	3809168.75	4614351.5	5209708.5	7114784	6195855	5440711.5	5766228.5	3933768.5	5451043.5	4369450.5	7602986	6234092.5	6720695
A0A0B5EZB3	FHA domain containing protein	189513.375	258379.53125	248218.953125	214414.328125	176576.390625	140037.78125	169527	142038.140625	190793.15625	176660.765625	144582.8125	84137.3671875	122502.2890625	144993.40625	181565.078125	151804.921875	237794.625	250733.421875	210336.890625	559749.4375	507247.0625	131519.15625	205144.3125	227289.96875	210576.34375	181659.59375	169992.390625	225334.671875	119711.2578125	153485.859375	150022.703125	151326.453125
A0A0B5EZB4	Putative NAD-dependent aldehyde dehydrogenase	32724.396484375	19890.025390625	12282.8544921875	12333.4013671875	10157.7822265625	8925.384765625	27154.796875	101955.3984375	53837.73046875	214594.328125	379261.21875	142584.703125	16761.2734375	14247.04296875	44237.46875	196279.03125	215667.359375	43703.1953125	Filtered	Filtered	84490.03125	Filtered	111978.1328125	40049.13671875	39243.79296875	19714.859375	800023.1875	65457.0546875	51491.78515625	226740.90625	116975.1640625	128767.328125
A0A0B5EZB5	FO synthase	274628.625	203039.078125	156485.390625	334797.53125	320522.59375	224733.640625	142222.015625	186311.3125	112356.515625	158576.71875	173204.34375	256993.96875	207140.953125	208118.09375	318075.53125	426383.59375	235569.0625	144388.828125	97451.796875	385218.53125	1044374	149866.125	93065.2734375	136597.390625	98379.2421875	133413.859375	109722.6953125	190364.5625	78712.5	171240.9375	115614.7421875	91237.7890625
A0A0B5EZB8	Oxidoreductase	296380.34375	167755.203125	209033.34375	315158.4375	285567.46875	312024	159591.140625	253947.984375	112259.140625	439862.03125	296516.5625	493273.03125	335043.375	407564.25	371258.71875	463899.75	164125.15625	118301.328125	101879.7265625	Filtered	31314.109375	175572.296875	183889.75	78205.421875	108505.34375	213224.203125	227985	327710.1875	280024.9375	126066.390625	181271.03125	176138.4375
A0A0B5EZB9	Non-specific serine/threonine protein kinase	259574.28125	229973.03125	219968	206746.140625	167035	167046.53125	115651.34375	110101.546875	71185.484375	218999.421875	177823.734375	191348.609375	230319.1875	219103.21875	232879.046875	270437.5625	165403.8125	142805.890625	356444.375	989312.0625	788457.875	204699.125	213183.640625	191340.453125	152177.265625	227795.375	129296.15625	232229.8125	168964.09375	156904.171875	174644.59375	144175.546875
A0A0B5EZC2	GPP34 family phosphoprotein	7685.162109375	30944.876953125	414944.5625	629457.5625	544092.0625	333263.6875	434718.28125	344443.625	377055	215735.578125	237794.546875	104669.9609375	417994.09375	389824.59375	558169.125	272281.8125	345580.53125	229276.53125	32708.40234375	120377.5546875	204445.859375	265380.53125	129613.515625	278850.21875	241637.5	219866.109375	204932.140625	293333.8125	282540.71875	232830.484375	263762.46875	226686.375
A0A0B5EZD0	DNA-binding protein	49284.875	300996.6875	195278.765625	280239.34375	324071.875	303954.875	355199.59375	497578.78125	376614.875	88544.2109375	70734.46875	41531.7109375	246630.984375	231380.609375	278179.78125	653465.9375	402629.375	479032.65625	28240.46875	396743.8125	252396.671875	291211.59375	282693.96875	557918.0625	532458.6875	268920.53125	277952.59375	251624.671875	275418.59375	465884.34375	289574.40625	289043.8125
A0A0B5EZE4	Transport permease protein	169145.546875	43977.08984375	179587.25	42733.953125	18522.890625	92064.21875	41138.1953125	26106.5390625	21273.697265625	92559.5546875	59056.72265625	60049.91796875	20174.904296875	49016.0078125	59138.01171875	Filtered	429966	60666.1015625	562225.9375	489428	386367	94020.9296875	56280.2265625	120528.359375	62000	83384.8046875	61711.7578125	54632.82421875	24044.3359375	41738.94921875	44148.74609375	87251.8125
A0A0B5EZE8	Polyprenyl diphosphate synthase	232993.875	169878	129667.3046875	101589.3671875	120493.0625	27095.236328125	128866.8359375	119934.6953125	138282.046875	199633.328125	191270.78125	282632.21875	96047.96875	89661.234375	107012.2890625	358181.4375	241073.953125	Filtered	263189.8125	335765.375	162101.015625	68514.546875	209689.671875	128553.6640625	138342.28125	130623.34375	172822.984375	120128.265625	101024.28125	179814.40625	227757.078125	192352.140625
A0A0B5EZG2	RNA polymerase sigma factor	108083.5546875	60147.01953125	157550.046875	19448.701171875	8826.88671875	15861.072265625	54477.74609375	39758.87890625	75053.59375	72800.9921875	61274.375	44401.828125	4323.5966796875	3.188800811767578	2310.585205078125	Filtered	599700.75	40898.69921875	852700	2081301.25	1243365	45063.03125	107758.515625	18968.236328125	60987.3515625	24894.880859375	30747.150390625	5988.119140625	17750.90234375	42648.859375	38255.48046875	19385.9296875
A0A0B5EZH7	6-phosphogluconate dehydrogenase	539454.0625	618884.9375	682959.0625	1359093	1090035.125	1325570.5	1115723.125	972691.625	954329.5	582296.4375	629972.6875	433632.40625	992681.25	1116511.625	1293204.5	1904620.125	1357828	2033885.75	511513.3125	948227.3125	1726.4930419921875	927822.4375	1006158.6875	1375924.125	1228807.875	1031803.625	801043.0625	842681.0625	457372.71875	1212217.875	1158631.75	953502.375
A0A0B5EZI2	Molybdopterin molybdenumtransferase	526833.375	562356.25	504748.8125	411300.625	293326.3125	393100.15625	411597.9375	460099.59375	Filtered	468673.96875	422663.65625	343931.5625	379434.9375	421864.59375	218198.203125	403776.40625	793333.8125	573603.9375	477194.5	884539.5625	446768	302481.09375	598932.4375	542735.5	433817.625	479894.15625	375435.28125	398643.28125	280646.1875	589929	430376.3125	289431.71875
A0A0B5EZI3	Membrane protein insertase YidC	61936.6875	27449.09765625	37666.98828125	58608.3984375	22627.361328125	4630.6748046875	34239.96484375	27210.185546875	9882.13671875	65335.54296875	48742.52734375	90054.4765625	27805.427734375	26654.412109375	51853.8515625	74788.25	Filtered	NaN	479862.59375	1008748.125	1107554.125	90369.984375	93708.2734375	73537.703125	54822.62109375	48374.35546875	24453.837890625	53007.84765625	48120.16796875	75090.515625	76224.9453125	77067.8359375
A0A0B5EZJ3	Serine/threonine protein kinase	350925.1875	243822.609375	222954.671875	133740.796875	133745.9375	96048.96875	137915.078125	140267.859375	166001.15625	170867.953125	144003.65625	184410.5625	104762.0390625	101563.8359375	103729.0625	105882.6796875	11308.41796875	67807.609375	446449.65625	1005063.3125	619132.4375	54533.1328125	17104.74609375	8427.0458984375	9753.0859375	27728.64453125	76671.203125	48285.57421875	41336.13671875	11153.0537109375	25400.52734375	7097.33154296875
A0A0B5EZL0	Single-stranded DNA-binding protein	3963387.75	4059712.25	4393076.5	2232394	2491669	3053671.5	3603782.25	3650177	3585745.5	2748296.5	2552773.25	2078696.125	2844281.5	2249505.75	2074675.375	4067656.5	3347772.5	2011389.125	6545827	9220326	12101176	1859623	3045446.5	2530505.25	2498622	2594421.25	1885882.375	2302766.5	2722031.75	2200750.25	2180061.5	2270450.25
A0A0B5EZL1	Transcriptional regulator	Filtered	Filtered	53100.8125	19192.927734375	NaN	NaN	30493.466796875	57847.67578125	128803.921875	12952.1494140625	22846.7265625	1772.073974609375	30513.158203125	9482.92578125	9170.763671875	118415.6953125	2035.5462646484375	414734.03125	Filtered	Filtered	Filtered	34462.0078125	59950.98828125	49957.71875	55538.85546875	64932.5703125	18932.8671875	54274.734375	33603.7890625	45606.28515625	54199.08984375	23869.224609375
A0A0B5EZL4	Replicative DNA helicase	5910.31591796875	Filtered	14638.357421875	47482.8984375	34124.01953125	19227.25	11001.451171875	22329.693359375	12797.4755859375	NaN	8277.744140625	15746.6318359375	111036	90268.2578125	87579.453125	3.3935842514038086	Filtered	48863.94921875	Filtered	Filtered	Filtered	45836.39453125	58.97704315185547	13754.55078125	9779.7158203125	10616.5859375	12454.0244140625	30163.392578125	12367.3447265625	11022	4746.0244140625	22.078617095947266
A0A0B5EZM3	Beta-lactamase	141689.59375	Filtered	52437.85546875	99972.890625	70371.125	88334.3203125	16299.955078125	Filtered	Filtered	196693.75	160178.09375	127499.9453125	69658.25	66480.6953125	93864.6953125	5.832250118255615	2.2564878463745117	34713.71484375	178732.046875	142793	Filtered	146321.453125	61139.875	193452.765625	417901.03125	148445.359375	113649.0234375	140163.15625	141149.40625	67072.53125	29337.130859375	29701.857421875
A0A0B5EZM6	SSD domain-containing protein	32971.69921875	54537.9453125	54694.62109375	13988	Filtered	Filtered	Filtered	Filtered	Filtered	38570.36328125	85169.7890625	17598.654296875	Filtered	12815.693359375	9457.951171875	Filtered	97489.640625	72464.8125	269784.96875	611176.25	739908.75	24650.732421875	Filtered	67418.7734375	27633.4609375	80429.53125	209870.828125	Filtered	Filtered	87195.59375	124227.9140625	34095.28515625
A0A0B5EZN2	Putative membrane protein	82870.5703125	57666.234375	93821.3203125	71418.671875	21742.0234375	23203.359375	96890.8671875	165263.96875	174088.96875	11917.5478515625	19062.083984375	31715.6328125	11661.3232421875	17438.58203125	20494.07421875	254253.4375	124508.578125	219086.484375	94781.0078125	255910.6875	Filtered	18244.416015625	35572.6640625	24219.591796875	22812.16796875	39461.51171875	113603.046875	25036.818359375	30603.041015625	216659.71875	37635.375	13779.173828125
